1729418,24000
1729418,23999.9
1729418,23999.7
1729418,23999.3
1729418,23998.7
1729418,23998
1729418,23997.1
1729418,23996.1
1729418,23994.9
1729418,23993.5
1729418,23992
1729418,23990.3
1749965,23988.5
1749965,23986.5
1749965,23984.3
1749965,23982
1749965,23979.5
1749965,23976.9
1749965,23974.1
1749965,23971.2
1749965,23968
1749965,23964.8
1749965,23961.3
1749965,23957.8
1749965,23954
1749965,23950.1
1749965,23946
1749965,23941.8
1749965,23937.4
1749965,23932.9
1749965,23928.2
1749965,23923.4
1749965,23918.4
1749965,23913.2
1757749,23907.9
1757749,23902.4
1757749,23896.8
1757749,23891
1757749,23885
1757749,23878.9
1757749,23872.7
1757749,23866.3
1757749,23859.7
1757956,23853
1757956,23846.1
1757956,23839.1
1757956,23831.9
1757956,23824.6
1757956,23817.1
1757956,23809.4
1757956,23801.7
1757956,23793.7
1757956,23785.6
1757956,23777.4
1757956,23769
1757956,23760.4
1757956,23751.7
1757956,23742.9
1757956,23733.9
1746521,23724.7
1746521,23715.4
1746521,23706
1746521,23696.4
1746521,23686.6
1746521,23676.7
1746521,23666.7
1746521,23656.5
1746521,23646.2
1746521,23635.7
1746521,23625.1
1746521,23614.3
1746521,23603.4
1746521,23592.3
1746521,23581.1
1746521,23569.8
1746521,23558.3
1746521,23546.6
1746521,23534.9
1746521,23523
1746521,23510.9
1746521,23498.7
1746521,23486.4
1746521,23473.9
1746521,23461.3
1756588,23448.5
1756588,23435.6
1775907,23422.6
1775907,23409.4
1775907,23396.1
1775907,23382.6
1775907,23369
1775907,23355.3
1775907,23341.5
1775907,23327.5
1775907,23313.3
1691434,23299.1
1776745,23284.7
1776745,23270.2
1776745,23255.5
1776745,23240.7
1776745,23225.8
1776745,23210.8
1776745,23195.6
1776745,23180.3
1776745,23164.8
1776745,23149.3
1776745,23133.6
1776745,23117.7
1776745,23101.8
1776745,23085.7
1776745,23069.5
1776745,23053.2
1776745,23036.8
1776745,23020.2
1776745,23003.5
1776745,22986.7
1776745,22969.7
1776745,22952.7
1776745,22935.5
1774245,22918.2
1774245,22900.8
1774245,22883.2
1774245,22865.6
1774245,22847.8
1774245,22829.9
1774245,22811.9
1774245,22793.8
1770501,22775.5
1770501,22757.2
1770501,22738.7
1770501,22720.1
1770501,22701.4
1770501,22682.6
1770501,22663.7
1770501,22644.6
1770501,22625.5
1770501,22606.2
1770501,22586.9
1770501,22567.4
1770501,22547.8
1770501,22528.2
1770501,22508.4
1770501,22488.5
1770501,22468.5
1770501,22448.4
1770501,22428.2
1770501,22407.8
1770501,22387.4
1770501,22366.9
1770501,22346.3
1770501,22325.6
1770501,22304.8
1770501,22283.8
1770501,22262.8
1726644,22241.7
1726644,22220.5
1726644,22199.2
1823084,22177.8
1811981,22156.3
1811981,22134.7
1811981,22113
1811981,22091.2
1811981,22069.4
1811981,22047.4
1811981,22025.4
1811981,22003.2
1811981,21981
1811981,21958.7
1811981,21936.2
1811981,21913.7
1811981,21891.2
1807537,21868.5
1807537,21845.7
1807537,21822.9
1807537,21799.9
1807537,21776.9
1807537,21753.8
1796891,21730.7
1796891,21707.4
1796891,21684.1
1796891,21660.6
1796891,21637.2
1796891,21613.6
1796891,21589.9
1863818,21566.2
1863818,21542.4
1863818,21518.5
1863818,21494.5
1845941,21470.5
1845941,21446.4
1845941,21422.2
1845941,21397.9
1845941,21373.6
1845941,21349.2
1845941,21324.7
1845941,21300.2
1845941,21275.6
1845941,21250.9
1845941,21226.2
1845941,21201.4
1845941,21176.5
1845941,21151.5
1845941,21126.5
1845941,21101.4
1845941,21076.3
1845941,21051.1
1845941,21025.8
1845941,21000.5
1845941,20975.1
1845941,20949.7
1845941,20924.1
1845941,20898.6
1845941,20873
1845941,20847.3
1845941,20821.5
1845941,20795.7
1845941,20769.9
1845941,20744
1845941,20718
1845941,20692
1845941,20665.9
1845941,20639.8
1845941,20613.6
1845941,20587.4
1845941,20561.1
1845941,20534.8
1845941,20508.4
1845941,20482
1845941,20455.5
1845941,20429
1845941,20402.4
1845941,20375.8
1845941,20349.1
1845941,20322.4
1845941,20295.6
1845941,20268.8
1845941,20242
1845941,20215.1
1914356,20188.2
1914356,20161.2
1914356,20134.2
1914356,20107.2
1914356,20080.1
1914356,20053
1914356,20025.8
1914356,19998.6
1914356,19971.4
1914356,19944.1
1914356,19916.8
1914356,19889.4
1914356,19862.1
1914356,19834.7
1914356,19807.2
1914356,19779.7
1914356,19752.2
1914356,19724.7
1914356,19697.1
1914356,19669.5
1914356,19641.9
1914356,19614.2
1914356,19586.5
1914356,19558.8
1914356,19531
1914356,19503.3
1914356,19475.5
1914356,19447.6
1914356,19419.8
1914356,19391.9
1914356,19364
1914356,19336.1
1914356,19308.1
1914356,19280.2
1914356,19252.2
1914356,19224.1
1914356,19196.1
1914356,19168.1
1914356,19140
1914356,19111.9
1914356,19083.8
1914356,19055.6
1914356,19027.5
1914356,18999.3
1914356,18971.1
1914356,18942.9
1914356,18914.7
1914356,18886.5
1914356,18858.2
1914356,18830
1914356,18801.7
1914356,18773.4
1914356,18745.1
1914356,18716.8
1914356,18688.5
1914356,18660.1
1914356,18631.8
1914356,18603.4
1914356,18575.1
1914356,18546.7
1914356,18518.3
1914356,18489.9
1914356,18461.5
1914356,18433.1
1914356,18404.7
1914356,18376.3
1914356,18347.9
1914356,18319.4
1914356,18291
1914356,18262.6
1914356,18234.1
1914356,18205.7
1914356,18177.2
1914356,18148.8
1914356,18120.3
1914356,18091.9
1914356,18063.4
1914356,18034.9
1914356,18006.5
1914356,17978
1914356,17949.6
1914356,17921.1
1914356,17892.6
1914356,17864.2
1914356,17835.7
1914356,17807.3
1914356,17778.8
1914356,17750.4
1914356,17721.9
1914356,17693.5
1914356,17665.1
1914356,17636.6
1914356,17608.2
1914356,17579.8
1914356,17551.4
1914356,17523
1914356,17494.6
1914356,17466.2
1914356,17437.8
1879062,17409.4
1879062,17381.1
1879062,17352.7
1879062,17324.4
1887281,17296
1932463,17267.7
1932463,17239.4
1932463,17211
1932463,17182.7
1932463,17154.5
1932463,17126.2
1932463,17097.9
1932463,17069.7
1932463,17041.4
1932463,17013.2
1932463,16985
1932463,16956.8
1932463,16928.6
1932463,16900.4
1932463,16872.3
1932463,16844.1
1932463,16816
1932463,16787.9
1932463,16759.8
1932463,16731.7
1932463,16703.6
1932463,16675.6
1932463,16647.6
1932463,16619.5
1932463,16591.5
1932463,16563.6
1932463,16535.6
1932463,16507.7
1932463,16479.7
1932463,16451.8
1932463,16424
1932463,16396.1
1932463,16368.2
1932463,16340.4
1932463,16312.6
1932463,16284.8
1932463,16257.1
1932463,16229.3
1932463,16201.6
1932463,16173.9
1932463,16146.2
1932463,16118.6
1932463,16091
1932463,16063.4
1932463,16035.8
1932463,16008.2
1932463,15980.7
1932463,15953.2
1932463,15925.7
1932463,15898.2
1932463,15870.8
1932463,15843.4
1932463,15816
1932463,15788.6
1932463,15761.3
1932463,15734
1932463,15706.7
1932463,15679.4
1932463,15652.2
1932463,15625
1932463,15597.8
1932463,15570.6
1932463,15543.5
1932463,15516.4
1932463,15489.3
1932463,15462.3
1932463,15435.3
1932463,15408.3
1932463,15381.3
1932463,15354.4
1932463,15327.5
1932463,15300.6
1932463,15273.8
1932463,15247
1932463,15220.2
1932463,15193.4
1932463,15166.7
1932463,15140
1932463,15113.4
1932463,15086.7
1932463,15060.1
1932463,15033.5
1932463,15007
1932463,14980.5
1932463,14954
1932463,14927.6
1932463,14901.2
1932463,14874.8
1932463,14848.4
1932463,14822.1
1932463,14795.8
1932463,14769.6
1932463,14743.3
1932463,14717.2
1932463,14691
1932463,14664.9
1963641,14638.8
1963641,14612.7
1963641,14586.7
1963641,14560.7
1963641,14534.8
1963641,14508.8
1963641,14483
1963641,14457.1
1963641,14431.3
1963641,14405.5
1963641,14379.8
1963641,14354
1963641,14328.4
1963641,14302.7
1963641,14277.1
1963641,14251.5
